Project_ID,Project_Name,Project_Type,Team_Size,Budget,Duration,Tech_Stack,Project_Phase,Risk_Description,Risk_Category,Risk_Severity,Risk_Impact,Risk_Status,Mitigation_Strategy,Outcome
P08778,Project 8778,AI / IoT,15,311,9,"Docker, Jenkins, Python",Penutupan,Developer utama mengundurkan diri,SDM,Medium,High,Terjadi,Workshop bersama stakeholder,Tertunda
P08779,Project 8779,Infrastruktur,5,523,7,"Java, SAP",Perencanaan,Estimasi waktu yang tidak realistis,Waktu,Low,Low,Potensial,Fix bug dan ulang UAT,Tertunda
P08780,Project 8780,AI / IoT,10,419,9,"Python, Node-RED",Perencanaan,Modul pembayaran gagal terkoneksi,SDM,Low,Low,Terjadi,Jadwal ulang deployment pada malam hari,Gagal
P08781,Project 8781,Web Dev,7,951,6,"Laravel, MySQL",Perencanaan,Salah konfigurasi pipeline CI/CD,Scope,Medium,Low,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P08782,Project 8782,AI / IoT,11,814,13,"Docker, Jenkins, Python",Eksekusi,Kurangnya dokumentasi,SDM,Medium,Low,Terjadi,Rekrut developer pengganti sementara,Tertunda
P08783,Project 8783,ERP,10,678,15,"Python, TensorFlow",Perencanaan,Estimasi waktu yang tidak realistis,Teknis,Medium,High,Potensial,Tambahkan data latih dari proyek sebelumnya,Tertunda
P08784,Project 8784,Web Dev,9,403,15,"C#, SQL Server",Eksekusi,Dataset tidak cukup representatif,Waktu,High,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P08785,Project 8785,AI / IoT,8,968,10,"Java, SAP",Eksekusi,Error sistem saat UAT,Teknis,Medium,Low,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P08786,Project 8786,AI,11,624,6,"AWS, Python",Eksekusi,Dataset tidak cukup representatif,Teknis,Low,Medium,Terjadi,Workshop bersama stakeholder,Tertunda
P08787,Project 8787,ERP,15,811,10,"Flutter, Firebase",Eksekusi,Error sistem saat UAT,Scope,Medium,Medium,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P08788,Project 8788,ERP,11,766,6,"Flutter, Firebase",Perencanaan,Salah konfigurasi pipeline CI/CD,SDM,High,Medium,Potensial,Jadwal ulang deployment pada malam hari,Gagal
P08789,Project 8789,ERP,12,125,13,"Python, TensorFlow",Penutupan,Developer utama mengundurkan diri,SDM,Medium,Medium,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P08790,Project 8790,Infrastruktur,7,172,6,"PHP, MySQL",Penutupan,Developer utama mengundurkan diri,Scope,High,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P08791,Project 8791,ERP,3,942,11,"PHP, MySQL",Penutupan,Server downtime during deployment,Scope,Medium,Medium,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
P08792,Project 8792,AI,6,628,13,"Flutter, Firebase",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,SDM,Low,Medium,Potensial,Rekrut developer pengganti sementara,Gagal
P08793,Project 8793,Web Dev,12,415,11,"AWS, Python",Eksekusi,Estimasi waktu yang tidak realistis,Teknis,Medium,High,Potensial,Tambahkan data latih dari proyek sebelumnya,Berhasil
P08794,Project 8794,AI / IoT,11,832,10,"PHP, MySQL",Penutupan,Developer utama mengundurkan diri,Scope,High,Low,Potensial,Fix bug dan ulang UAT,Gagal
P08795,Project 8795,AI,8,487,15,"Laravel, MySQL",Perencanaan,Salah konfigurasi pipeline CI/CD,Teknis,Medium,Low,Potensial,Tambahkan fallback koneksi & testing,Gagal
P08796,Project 8796,Mobile App,9,826,10,"Python, Node-RED",Eksekusi,Server downtime during deployment,Waktu,Medium,Medium,Potensial,Workshop bersama stakeholder,Berhasil
P08797,Project 8797,AI / IoT,10,508,15,"AWS, Python",Perencanaan,Modul pembayaran gagal terkoneksi,SDM,Low,Low,Terjadi,Jadwal ulang deployment pada malam hari,Gagal
P08798,Project 8798,ERP,10,933,7,"Java, SAP",Penutupan,Server downtime during deployment,Teknis,High,Low,Potensial,Tambahkan data latih dari proyek sebelumnya,Tertunda
P08799,Project 8799,ERP,9,409,14,"Flutter, Firebase",Perencanaan,Sensor gagal mengirim data real-time,Waktu,Medium,High,Potensial,Tambahkan data latih dari proyek sebelumnya,Gagal
P08800,Project 8800,Mobile App,8,557,12,"React, Node.js, MongoDB",Perencanaan,Kurangnya dokumentasi,SDM,High,High,Terjadi,Jadwal ulang deployment pada malam hari,Tertunda
P08801,Project 8801,Infrastruktur,5,490,8,"PHP, MySQL",Perencanaan,Server downtime during deployment,Teknis,Medium,Low,Potensial,Fix bug dan ulang UAT,Berhasil
P08802,Project 8802,Enterprise,5,994,14,"C#, SQL Server",Eksekusi,Error sistem saat UAT,Scope,Medium,High,Potensial,Audit ulang pipeline,Gagal
P08803,Project 8803,AI / IoT,4,351,13,"Laravel, MySQL",Eksekusi,Server downtime during deployment,Waktu,Medium,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P08804,Project 8804,Web Dev,9,795,5,"Python, Node-RED",Penutupan,Developer utama mengundurkan diri,Waktu,Low,High,Potensial,Jadwal ulang deployment pada malam hari,Berhasil
P08805,Project 8805,Infrastruktur,15,622,12,"AWS, Python",Perencanaan,Sensor gagal mengirim data real-time,SDM,High,High,Potensial,Fix bug dan ulang UAT,Tertunda
P08806,Project 8806,ERP,3,497,9,"C#, SQL Server",Penutupan,Estimasi waktu yang tidak realistis,Scope,High,High,Terjadi,Workshop bersama stakeholder,Tertunda
P08807,Project 8807,Mobile App,3,608,6,"Java, SAP",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,SDM,Medium,Medium,Potensial,Revisi WBS dan perencanaan ulang,Tertunda
P08808,Project 8808,Mobile App,6,322,9,"Laravel, MySQL",Eksekusi,Sensor gagal mengirim data real-time,SDM,Low,Medium,Potensial,Fix bug dan ulang UAT,Tertunda
P08809,Project 8809,Enterprise,7,222,12,"Java, SAP",Perencanaan,Estimasi waktu yang tidak realistis,Scope,Low,Low,Terjadi,Revisi WBS dan perencanaan ulang,Tertunda
P08810,Project 8810,Infrastruktur,5,818,15,"React, Node.js, MongoDB",Eksekusi,Dataset tidak cukup representatif,SDM,Medium,Low,Terjadi,Jadwal ulang deployment pada malam hari,Tertunda
P08811,Project 8811,AI / IoT,14,133,7,"PHP, MySQL",Penutupan,Dataset tidak cukup representatif,SDM,Low,Low,Potensial,Rekrut developer pengganti sementara,Gagal
P08812,Project 8812,Infrastruktur,9,529,4,"PHP, MySQL",Perencanaan,Error sistem saat UAT,SDM,High,High,Terjadi,Workshop bersama stakeholder,Berhasil
P08813,Project 8813,Web Dev,10,502,8,"Python, Node-RED",Eksekusi,Server downtime during deployment,Waktu,High,High,Terjadi,Fix bug dan ulang UAT,Berhasil
P08814,Project 8814,Enterprise,12,953,6,"Python, TensorFlow",Eksekusi,Salah konfigurasi pipeline CI/CD,SDM,High,Low,Terjadi,Audit ulang pipeline,Gagal
P08815,Project 8815,ERP,4,969,4,"Python, Node-RED",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Scope,Low,Low,Terjadi,Fix bug dan ulang UAT,Gagal
P08816,Project 8816,Mobile App,3,855,16,"Flutter, Firebase",Perencanaan,Modul pembayaran gagal terkoneksi,SDM,Low,Medium,Terjadi,Rekrut developer pengganti sementara,Gagal
P08817,Project 8817,Infrastruktur,12,487,11,"AWS, Python",Penutupan,Server downtime during deployment,Teknis,Medium,Low,Potensial,Rekrut developer pengganti sementara,Berhasil
P08818,Project 8818,ERP,5,785,16,"Java, SAP",Eksekusi,Developer utama mengundurkan diri,SDM,High,Low,Terjadi,Workshop bersama stakeholder,Berhasil
P08819,Project 8819,Mobile App,3,143,6,"AWS, Python",Eksekusi,Sensor gagal mengirim data real-time,Waktu,Low,Medium,Terjadi,Rekrut developer pengganti sementara,Tertunda
P08820,Project 8820,AI / IoT,11,682,12,"Laravel, MySQL",Penutupan,Developer utama mengundurkan diri,SDM,High,Medium,Potensial,Revisi WBS dan perencanaan ulang,Berhasil
P08821,Project 8821,AI,9,852,5,"Docker, Jenkins, Python",Eksekusi,Salah konfigurasi pipeline CI/CD,Teknis,Low,Medium,Potensial,Redundansi sensor dan buffer data,Berhasil
P08822,Project 8822,Web Dev,10,450,7,"Laravel, MySQL",Penutupan,Salah konfigurasi pipeline CI/CD,Teknis,High,Low,Potensial,Redundansi sensor dan buffer data,Tertunda
P08823,Project 8823,AI,5,530,10,"C#, SQL Server",Perencanaan,Estimasi waktu yang tidak realistis,Teknis,Low,Low,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
P08824,Project 8824,AI / IoT,13,606,16,"Flutter, Firebase",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Teknis,High,High,Terjadi,Rekrut developer pengganti sementara,Gagal
P08825,Project 8825,Enterprise,13,218,13,"Docker, Jenkins, Python",Eksekusi,Developer utama mengundurkan diri,SDM,High,Medium,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P08826,Project 8826,ERP,5,107,13,"Python, TensorFlow",Eksekusi,Error sistem saat UAT,Waktu,Low,High,Terjadi,Fix bug dan ulang UAT,Berhasil
P08827,Project 8827,ERP,4,250,8,"Docker, Jenkins, Python",Penutupan,Developer utama mengundurkan diri,Teknis,High,Low,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P08828,Project 8828,Enterprise,12,983,8,"Java, SAP",Penutupan,Kurangnya dokumentasi,SDM,Medium,High,Terjadi,Tambahkan fallback koneksi & testing,Berhasil
P08829,Project 8829,AI / IoT,6,191,10,"C#, SQL Server",Penutupan,Salah konfigurasi pipeline CI/CD,SDM,Low,Low,Potensial,Tambahkan data latih dari proyek sebelumnya,Tertunda
P08830,Project 8830,Infrastruktur,14,341,4,"Java, SAP",Eksekusi,Developer utama mengundurkan diri,Teknis,High,Low,Potensial,Revisi WBS dan perencanaan ulang,Berhasil
P08831,Project 8831,ERP,15,286,5,"Flutter, Firebase",Penutupan,Modul pembayaran gagal terkoneksi,Scope,Low,High,Potensial,Redundansi sensor dan buffer data,Tertunda
P08832,Project 8832,Web Dev,6,171,7,"Docker, Jenkins, Python",Perencanaan,Error sistem saat UAT,Waktu,High,Medium,Potensial,Fix bug dan ulang UAT,Gagal
P08833,Project 8833,Mobile App,12,784,7,"Flutter, Firebase",Perencanaan,Sensor gagal mengirim data real-time,Teknis,Low,Medium,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
P08834,Project 8834,AI / IoT,9,255,13,"Flutter, Firebase",Penutupan,Developer utama mengundurkan diri,SDM,High,High,Terjadi,Redundansi sensor dan buffer data,Berhasil
P08835,Project 8835,Enterprise,9,726,12,"AWS, Python",Perencanaan,Kurangnya dokumentasi,SDM,Medium,Low,Potensial,Tambahkan fallback koneksi & testing,Berhasil
P08836,Project 8836,AI / IoT,5,603,12,"Java, SAP",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,High,Low,Terjadi,Redundansi sensor dan buffer data,Berhasil
P08837,Project 8837,Enterprise,9,874,6,"PHP, MySQL",Penutupan,Sensor gagal mengirim data real-time,Teknis,High,Medium,Potensial,Jadwal ulang deployment pada malam hari,Gagal
P08838,Project 8838,ERP,10,799,5,"Python, TensorFlow",Perencanaan,Dataset tidak cukup representatif,Scope,Medium,High,Terjadi,Revisi WBS dan perencanaan ulang,Tertunda
P08839,Project 8839,Web Dev,13,884,4,"React, Node.js, MongoDB",Perencanaan,Developer utama mengundurkan diri,Waktu,Medium,Medium,Terjadi,Jadwal ulang deployment pada malam hari,Gagal
P08840,Project 8840,AI / IoT,14,686,4,"C#, SQL Server",Eksekusi,Dataset tidak cukup representatif,Scope,Medium,High,Terjadi,Redundansi sensor dan buffer data,Tertunda
P08841,Project 8841,AI,8,935,16,"AWS, Python",Perencanaan,Salah konfigurasi pipeline CI/CD,Scope,Low,High,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P08842,Project 8842,AI / IoT,5,281,13,"C#, SQL Server",Eksekusi,Estimasi waktu yang tidak realistis,SDM,Medium,Medium,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P08843,Project 8843,AI / IoT,8,201,6,"AWS, Python",Perencanaan,Sensor gagal mengirim data real-time,Scope,High,Low,Potensial,Revisi WBS dan perencanaan ulang,Tertunda
P08844,Project 8844,AI / IoT,15,726,5,"Java, SAP",Eksekusi,Kurangnya dokumentasi,SDM,High,Medium,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P08845,Project 8845,Enterprise,6,862,4,"PHP, MySQL",Eksekusi,Sensor gagal mengirim data real-time,Teknis,High,Medium,Potensial,Tambahkan fallback koneksi & testing,Gagal
P08846,Project 8846,Mobile App,6,853,13,"Python, Node-RED",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,High,High,Potensial,Workshop bersama stakeholder,Berhasil
P08847,Project 8847,AI / IoT,8,607,6,"Java, SAP",Eksekusi,Dataset tidak cukup representatif,SDM,Medium,High,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
P08848,Project 8848,Infrastruktur,6,349,14,"AWS, Python",Eksekusi,Server downtime during deployment,Teknis,High,Low,Terjadi,Tambahkan fallback koneksi & testing,Berhasil
P08849,Project 8849,Infrastruktur,15,277,7,"Python, TensorFlow",Perencanaan,Salah konfigurasi pipeline CI/CD,Scope,High,Medium,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P08850,Project 8850,Infrastruktur,10,575,12,"Python, Node-RED",Perencanaan,Salah konfigurasi pipeline CI/CD,Scope,Low,Medium,Potensial,Rekrut developer pengganti sementara,Tertunda
P08851,Project 8851,Mobile App,7,998,9,"Python, TensorFlow",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Medium,Low,Terjadi,Tambahkan data latih dari proyek sebelumnya,Tertunda
P08852,Project 8852,Web Dev,13,119,16,"Docker, Jenkins, Python",Penutupan,Error sistem saat UAT,Scope,Low,High,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P08853,Project 8853,Mobile App,7,929,12,"Java, SAP",Eksekusi,Kurangnya dokumentasi,Waktu,Low,Low,Terjadi,Tambahkan fallback koneksi & testing,Gagal
P08854,Project 8854,AI / IoT,4,840,6,"Python, Node-RED",Perencanaan,Estimasi waktu yang tidak realistis,Waktu,Medium,Medium,Terjadi,Fix bug dan ulang UAT,Gagal
P08855,Project 8855,AI / IoT,5,448,7,"Java, SAP",Perencanaan,Modul pembayaran gagal terkoneksi,SDM,Medium,Medium,Potensial,Rekrut developer pengganti sementara,Tertunda
P08856,Project 8856,AI,6,830,10,"Laravel, MySQL",Perencanaan,Dataset tidak cukup representatif,Scope,High,High,Terjadi,Tambahkan fallback koneksi & testing,Gagal
P08857,Project 8857,ERP,3,244,5,"Python, TensorFlow",Perencanaan,Error sistem saat UAT,SDM,Medium,Low,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P08858,Project 8858,Infrastruktur,5,122,11,"Flutter, Firebase",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,SDM,High,Low,Terjadi,Rekrut developer pengganti sementara,Gagal
P08859,Project 8859,AI,9,280,16,"Python, TensorFlow",Eksekusi,Sensor gagal mengirim data real-time,Teknis,High,Low,Potensial,Fix bug dan ulang UAT,Gagal
P08860,Project 8860,Enterprise,12,313,7,"React, Node.js, MongoDB",Penutupan,Error sistem saat UAT,SDM,Low,Medium,Terjadi,Tambahkan fallback koneksi & testing,Berhasil
P08861,Project 8861,AI,7,316,14,"Python, TensorFlow",Perencanaan,Developer utama mengundurkan diri,Scope,High,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P08862,Project 8862,ERP,14,617,15,"Java, SAP",Perencanaan,Salah konfigurasi pipeline CI/CD,Teknis,Low,Medium,Terjadi,Fix bug dan ulang UAT,Tertunda
P08863,Project 8863,AI,5,261,8,"Laravel, MySQL",Perencanaan,Sensor gagal mengirim data real-time,Teknis,Low,High,Terjadi,Redundansi sensor dan buffer data,Gagal
P08864,Project 8864,Enterprise,3,132,7,"AWS, Python",Penutupan,Dataset tidak cukup representatif,Teknis,High,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P08865,Project 8865,Web Dev,13,944,5,"AWS, Python",Eksekusi,Server downtime during deployment,SDM,Low,Low,Terjadi,Audit ulang pipeline,Berhasil
P08866,Project 8866,ERP,13,430,15,"Python, TensorFlow",Penutupan,Server downtime during deployment,Scope,High,Medium,Terjadi,Fix bug dan ulang UAT,Tertunda
P08867,Project 8867,Web Dev,6,866,12,"C#, SQL Server",Eksekusi,Server downtime during deployment,SDM,High,Low,Potensial,Audit ulang pipeline,Gagal
P08868,Project 8868,AI / IoT,15,428,4,"Laravel, MySQL",Eksekusi,Salah konfigurasi pipeline CI/CD,Waktu,Low,Medium,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P08869,Project 8869,Web Dev,9,126,15,"PHP, MySQL",Eksekusi,Estimasi waktu yang tidak realistis,SDM,High,Medium,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P08870,Project 8870,ERP,3,494,14,"Java, SAP",Eksekusi,Error sistem saat UAT,SDM,Low,Medium,Terjadi,Rekrut developer pengganti sementara,Tertunda
P08871,Project 8871,AI,3,309,15,"Java, SAP",Eksekusi,Dataset tidak cukup representatif,SDM,Low,Low,Potensial,Fix bug dan ulang UAT,Berhasil
P08872,Project 8872,AI / IoT,7,425,7,"Python, TensorFlow",Penutupan,Developer utama mengundurkan diri,Teknis,Medium,High,Potensial,Fix bug dan ulang UAT,Gagal
P08873,Project 8873,Mobile App,3,293,4,"Java, SAP",Penutupan,Kurangnya dokumentasi,SDM,High,Medium,Potensial,Tambahkan fallback koneksi & testing,Berhasil
P08874,Project 8874,AI,12,162,13,"Flutter, Firebase",Perencanaan,Dataset tidak cukup representatif,Teknis,Low,High,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P08875,Project 8875,Infrastruktur,4,216,12,"React, Node.js, MongoDB",Eksekusi,Error sistem saat UAT,Scope,Medium,Medium,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P08876,Project 8876,Web Dev,14,217,8,"AWS, Python",Penutupan,Kurangnya dokumentasi,Scope,Low,Medium,Potensial,Fix bug dan ulang UAT,Tertunda
P08877,Project 8877,Enterprise,13,621,7,"Docker, Jenkins, Python",Perencanaan,Kurangnya dokumentasi,Scope,Low,Medium,Terjadi,Workshop bersama stakeholder,Berhasil
P08878,Project 8878,Infrastruktur,12,375,16,"Laravel, MySQL",Perencanaan,Developer utama mengundurkan diri,Scope,Medium,Medium,Terjadi,Redundansi sensor dan buffer data,Tertunda
P08879,Project 8879,AI,7,863,5,"Docker, Jenkins, Python",Eksekusi,Sensor gagal mengirim data real-time,Scope,Medium,Medium,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P08880,Project 8880,AI / IoT,13,439,16,"Laravel, MySQL",Penutupan,Kurangnya dokumentasi,Scope,High,High,Potensial,Workshop bersama stakeholder,Tertunda
P08881,Project 8881,ERP,6,975,5,"Python, Node-RED",Eksekusi,Developer utama mengundurkan diri,Scope,High,Low,Terjadi,Workshop bersama stakeholder,Berhasil
P08882,Project 8882,Infrastruktur,12,982,4,"PHP, MySQL",Penutupan,Error sistem saat UAT,Teknis,Low,High,Terjadi,Rekrut developer pengganti sementara,Berhasil
P08883,Project 8883,AI / IoT,11,766,11,"Python, TensorFlow",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Low,High,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P08884,Project 8884,Infrastruktur,12,386,6,"Python, TensorFlow",Eksekusi,Estimasi waktu yang tidak realistis,Waktu,High,Low,Potensial,Tambahkan fallback koneksi & testing,Berhasil
P08885,Project 8885,Web Dev,4,834,10,"PHP, MySQL",Penutupan,Kurangnya dokumentasi,Waktu,High,Medium,Terjadi,Jadwal ulang deployment pada malam hari,Tertunda
P08886,Project 8886,Enterprise,12,995,7,"C#, SQL Server",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Scope,High,Low,Potensial,Tambahkan data latih dari proyek sebelumnya,Berhasil
P08887,Project 8887,Enterprise,7,518,7,"Flutter, Firebase",Penutupan,Modul pembayaran gagal terkoneksi,Teknis,Low,High,Potensial,Tambahkan fallback koneksi & testing,Gagal
P08888,Project 8888,Enterprise,11,922,12,"React, Node.js, MongoDB",Penutupan,Server downtime during deployment,Scope,Low,Low,Potensial,Rekrut developer pengganti sementara,Berhasil
P08889,Project 8889,AI,6,688,4,"Docker, Jenkins, Python",Eksekusi,Dataset tidak cukup representatif,Teknis,High,High,Potensial,Revisi WBS dan perencanaan ulang,Berhasil
P08890,Project 8890,AI / IoT,11,531,16,"C#, SQL Server",Eksekusi,Kurangnya dokumentasi,Waktu,Medium,High,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P08891,Project 8891,Mobile App,9,264,12,"Python, Node-RED",Penutupan,Modul pembayaran gagal terkoneksi,Teknis,Low,High,Potensial,Rekrut developer pengganti sementara,Tertunda
P08892,Project 8892,ERP,13,560,15,"PHP, MySQL",Penutupan,Developer utama mengundurkan diri,Waktu,Medium,High,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P08893,Project 8893,Web Dev,4,212,5,"Python, TensorFlow",Eksekusi,Sensor gagal mengirim data real-time,Teknis,High,Low,Potensial,Fix bug dan ulang UAT,Tertunda
P08894,Project 8894,Enterprise,8,886,8,"Flutter, Firebase",Perencanaan,Salah konfigurasi pipeline CI/CD,Scope,High,Medium,Potensial,Redundansi sensor dan buffer data,Berhasil
P08895,Project 8895,ERP,4,391,5,"Laravel, MySQL",Perencanaan,Salah konfigurasi pipeline CI/CD,Scope,Medium,Medium,Terjadi,Workshop bersama stakeholder,Berhasil
P08896,Project 8896,AI / IoT,10,549,9,"C#, SQL Server",Penutupan,Error sistem saat UAT,Teknis,Medium,Low,Terjadi,Jadwal ulang deployment pada malam hari,Berhasil
P08897,Project 8897,Enterprise,9,432,15,"Docker, Jenkins, Python",Penutupan,Modul pembayaran gagal terkoneksi,Waktu,Low,Low,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
